artist,album,album_id,year,tracknum,title,length
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,3,The Hearts Filthy Lesson,297560
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,4,A Small Plot of Land,394906
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,5,Segue: Baby Grace (A Horrid Cassette),100026
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,6,Hallo Spaceboy,314400
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,7,The Motel,410840
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,8,I Have Not Been to Oxford Town,229360
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,9,No Control,273106
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,10,Segue: Algeria Touchshriek,123666
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,11,The Voyeur of Utter Destruction (As Beauty),261160
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,12,Segue: Ramona A. Stone / I Am With Name,241306
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,13,Wishful Beginnings,308826
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,14,We Prick You,275640
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,15,Segue: Nathan Adler,60760
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,16,Im Deranged,271133
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,17,Thru These Architects Eyes,262133
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,18,Segue: Nathan Adler,28533
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,19,Strangers When We Meet,307306
David Bowie,1.Outside,7e613b45-bfd4-47a9-939c-47be97e9e9f5,1996,20,Get Real,170933
David Bowie,Black Tie White Noise,7e8b3f40-da19-42a1-9b8d-393722b9a201,1993,1,The Wedding,304400
David Bowie,Black Tie White Noise,7e8b3f40-da19-42a1-9b8d-393722b9a201,1993,2,Youve Been Around,283933
David Bowie,Black Tie White Noise,7e8b3f40-da19-42a1-9b8d-393722b9a201,1993,3,I Feel Free,289960
David Bowie,Black Tie White Noise,7e8b3f40-da19-42a1-9b8d-393722b9a201,1993,4,Black Tie White Noise,294440
David Bowie,Black Tie White Noise,7e8b3f40-da19-42a1-9b8d-393722b9a201,1993,5,Jump They Say,263026
David Bowie,Black Tie White Noise,7e8b3f40-da19-42a1-9b8d-393722b9a201,1993,6,Nite Flights,276533
David Bowie,Black Tie White Noise,7e8b3f40-da19-42a1-9b8d-393722b9a201,1993,7,Pallas Athena,279773
David Bowie,Black Tie White Noise,7e8b3f40-da19-42a1-9b8d-393722b9a201,1993,8,Miracle Goodnight,252826
David Bowie,Black Tie White Noise,7e8b3f40-da19-42a1-9b8d-393722b9a201,1993,9,Dont Let Me Down & Down,294866
David Bowie,Black Tie White Noise,7e8b3f40-da19-42a1-9b8d-393722b9a201,1993,10,Looking for Lester,337440
David Bowie,Black Tie White Noise,7e8b3f40-da19-42a1-9b8d-393722b9a201,1993,11,I Know Its Gonna Happen Someday,245066
David Bowie,Black Tie White Noise,7e8b3f40-da19-42a1-9b8d-393722b9a201,1993,12,The Wedding Song,272733
David Bowie,The Buddha of Suburbia,81d3ccb9-d167-4c32-9f33-ec2f08c9a156,1993-12,1,Buddha of Suburbia,269333
David Bowie,The Buddha of Suburbia,81d3ccb9-d167-4c32-9f33-ec2f08c9a156,1993-12,2,Sex and the Church,383826
David Bowie,The Buddha of Suburbia,81d3ccb9-d167-4c32-9f33-ec2f08c9a156,1993-12,3,South Horizon,324733
David Bowie,The Buddha of Suburbia,81d3ccb9-d167-4c32-9f33-ec2f08c9a156,1993-12,4,The Mysteries,431640
David Bowie,The Buddha of Suburbia,81d3ccb9-d167-4c32-9f33-ec2f08c9a156,1993-12,5,"Bleed Like a Craze, Dad",323066
David Bowie,The Buddha of Suburbia,81d3ccb9-d167-4c32-9f33-ec2f08c9a156,1993-12,6,Strangers When We Meet,298626
David Bowie,The Buddha of Suburbia,81d3ccb9-d167-4c32-9f33-ec2f08c9a156,1993-12,7,Dead Against It,347506
David Bowie,The Buddha of Suburbia,81d3ccb9-d167-4c32-9f33-ec2f08c9a156,1993-12,8,Untitled No. 1,302626
David Bowie,The Buddha of Suburbia,81d3ccb9-d167-4c32-9f33-ec2f08c9a156,1993-12,9,"Ian Fish, U.K. Heir",389133
David Bowie,The Buddha of Suburbia,81d3ccb9-d167-4c32-9f33-ec2f08c9a156,1993-12,10,Buddha of Suburbia,260533
David Bowie,1.Outside: The Nathan Adler Diaries: A Hyper Cycle,85060db3-1f2c-3b37-8200-cfb792e1b0db,1995-09-26,1,Leon Takes Us Outside,85400
David Bowie,1.Outside: The Nathan Adler Diaries: A Hyper Cycle,85060db3-1f2c-3b37-8200-cfb792e1b0db,1995-09-26,2,Outside,244866
David Bowie,1.Outside: The Nathan Adler Diaries: A Hyper Cycle,85060db3-1f2c-3b37-8200-cfb792e1b0db,1995-09-26,3,The Hearts Filthy Lesson,297560
David Bowie,1.Outside: The Nathan Adler Diaries: A Hyper Cycle,85060db3-1f2c-3b37-8200-cfb792e1b0db,1995-09-26,4,A Small Plot of Land,394840
David Bowie,1.Outside: The Nathan Adler Diaries: A Hyper Cycle,85060db3-1f2c-3b37-8200-cfb792e1b0db,1995-09-26,5,Segue: Baby Grace (A Horrid Cassette),99960
David Bowie,1.Outside: The Nathan Adler Diaries: A Hyper Cycle,85060db3-1f2c-3b37-8200-cfb792e1b0db,1995-09-26,6,Hallo Spaceboy,314506
David Bowie,1.Outside: The Nathan Adler Diaries: A Hyper Cycle,85060db3-1f2c-3b37-8200-cfb792e1b0db,1995-09-26,7,The Motel,410826
David Bowie,1.Outside: The Nathan Adler Diaries: A Hyper Cycle,85060db3-1f2c-3b37-8200-cfb792e1b0db,1995-09-26,8,I Have Not Been to Oxford Town,228066
David Bowie,1.Outside: The Nathan Adler Diaries: A Hyper Cycle,85060db3-1f2c-3b37-8200-cfb792e1b0db,1995-09-26,9,No Control,274373
David Bowie,1.Outside: The Nathan Adler Diaries: A Hyper Cycle,85060db3-1f2c-3b37-8200-cfb792e1b0db,1995-09-26,10,Segue: Algeria Touchshriek,123560
David Bowie,1.Outside: The Nathan Adler Diaries: A Hyper Cycle,85060db3-1f2c-3b37-8200-cfb792e1b0db,1995-09-26,11,The Voyeur of Utter Destruction (As Beauty),261173
David Bowie,1.Outside: The Nathan Adler Diaries: A Hyper Cycle,85060db3-1f2c-3b37-8200-cfb792e1b0db,1995-09-26,12,Segue: Ramona A. Stone / I Am With Name,241466
David Bowie,1.Outside: The Nathan Adler Diaries: A Hyper Cycle,85060db3-1f2c-3b37-8200-cfb792e1b0db,1995-09-26,13,Wishful Beginnings,308800
David Bowie,1.Outside: The Nathan Adler Diaries: A Hyper Cycle,85060db3-1f2c-3b37-8200-cfb792e1b0db,1995-09-26,14,We Prick You,275666
David Bowie,1.Outside: The Nathan Adler Diaries: A Hyper Cycle,85060db3-1f2c-3b37-8200-cfb792e1b0db,1995-09-26,15,Segue: Nathan Adler,60760
David Bowie,1.Outside: The Nathan Adler Diaries: A Hyper Cycle,85060db3-1f2c-3b37-8200-cfb792e1b0db,1995-09-26,16,Im Deranged,271106
David Bowie,1.Outside: The Nathan Adler Diaries: A Hyper Cycle,85060db3-1f2c-3b37-8200-cfb792e1b0db,1995-09-26,17,Thru These Architects Eyes,262160
David Bowie,1.Outside: The Nathan Adler Diaries: A Hyper Cycle,85060db3-1f2c-3b37-8200-cfb792e1b0db,1995-09-26,18,Segue: Nathan Adler,28533
David Bowie,1.Outside: The Nathan Adler Diaries: A Hyper Cycle,85060db3-1f2c-3b37-8200-cfb792e1b0db,1995-09-26,19,Strangers When We Meet,307533
David Bowie,1.Outside,87bc2b1b-33e5-32e3-91a3-e1091ba1b2c2,1995-09-23,1,Leon Takes Us Outside,84800
David Bowie,1.Outside,87bc2b1b-33e5-32e3-91a3-e1091ba1b2c2,1995-09-23,2,Outside,245600
David Bowie,1.Outside,87bc2b1b-33e5-32e3-91a3-e1091ba1b2c2,1995-09-23,3,The Hearts Filthy Lesson,297560
David Bowie,1.Outside,87bc2b1b-33e5-32e3-91a3-e1091ba1b2c2,1995-09-23,4,A Small Plot of Land,394906
David Bowie,1.Outside,87bc2b1b-33e5-32e3-91a3-e1091ba1b2c2,1995-09-23,5,Segue: Baby Grace (A Horrid Cassette),100026
David Bowie,1.Outside,87bc2b1b-33e5-32e3-91a3-e1091ba1b2c2,1995-09-23,6,Hallo Spaceboy,314400
David Bowie,1.Outside,87bc2b1b-33e5-32e3-91a3-e1091ba1b2c2,1995-09-23,7,The Motel,410840
David Bowie,1.Outside,87bc2b1b-33e5-32e3-91a3-e1091ba1b2c2,1995-09-23,8,I Have Not Been to Oxford Town,229360
David Bowie,1.Outside,87bc2b1b-33e5-32e3-91a3-e1091ba1b2c2,1995-09-23,9,No Control,273106
David Bowie,1.Outside,87bc2b1b-33e5-32e3-91a3-e1091ba1b2c2,1995-09-23,10,Segue: Algeria Touchshriek,123666
David Bowie,1.Outside,87bc2b1b-33e5-32e3-91a3-e1091ba1b2c2,1995-09-23,11,The Voyeur of Utter Destruction (As Beauty),261160
David Bowie,1.Outside,87bc2b1b-33e5-32e3-91a3-e1091ba1b2c2,1995-09-23,12,Segue: Ramona A. Stone / I Am With Name,241306
David Bowie,1.Outside,87bc2b1b-33e5-32e3-91a3-e1091ba1b2c2,1995-09-23,13,Wishful Beginnings,308826
David Bowie,1.Outside,87bc2b1b-33e5-32e3-91a3-e1091ba1b2c2,1995-09-23,14,We Prick You,275640
David Bowie,1.Outside,87bc2b1b-33e5-32e3-91a3-e1091ba1b2c2,1995-09-23,15,Segue: Nathan Adler,60760
David Bowie,1.Outside,87bc2b1b-33e5-32e3-91a3-e1091ba1b2c2,1995-09-23,16,Im Deranged,271133
David Bowie,1.Outside,87bc2b1b-33e5-32e3-91a3-e1091ba1b2c2,1995-09-23,17,Thru These Architects Eyes,262133
David Bowie,1.Outside,87bc2b1b-33e5-32e3-91a3-e1091ba1b2c2,1995-09-23,18,Segue: Nathan Adler,28533
David Bowie,1.Outside,87bc2b1b-33e5-32e3-91a3-e1091ba1b2c2,1995-09-23,19,Strangers When We Meet,307306
David Bowie,1.Outside,87bc2b1b-33e5-32e3-91a3-e1091ba1b2c2,1995-09-23,20,Get Real,170933
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,1,Peter and the Wolf: Introduction,165573
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,2,Peter and the Wolf: The Story Begins,57933
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,3,Peter and the Wolf: The Bird,93666
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,4,"Peter and the Wolf: The Duck, Dialogue With the Bird, Attack of the Cat",253333
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,5,Peter and the Wolf: Grandfather,133800
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,6,Peter and the Wolf: The Wolf,122000
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,7,Peter and the Wolf: The Duck Is Caught,53600
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,8,Peter and the Wolf: The Wolf Stalks the Bird and the Cat,102800
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,9,Peter and the Wolf: Peter Prepares to Catch the Wolf,66426
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,10,Peter and the Wolf: The Bird Diverts the Wolf,90906
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,11,Peter and the Wolf: Peter Catches the Wolf,109626
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,12,Peter and the Wolf: The Hunters Arrive,78533
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,13,Peter and the Wolf: The Procession to the Zoo,306333
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,14,Young Person's Guide to the Orchestra: Theme: Full Orchestra,22200
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,15,Young Person's Guide to the Orchestra: Theme: Woodwinds,22573
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,16,Young Person's Guide to the Orchestra: Theme: Brass,18133
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,17,Young Person's Guide to the Orchestra: Theme: Strings,17693
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,18,Young Person's Guide to the Orchestra: Theme: Percussion,14706
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,19,Young Person's Guide to the Orchestra: Theme: Full Orchestra,18293
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,20,"Young Person's Guide to the Orchestra: Variation I: Flute, Piccolo [Presto]",34466
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,21,Young Person's Guide to the Orchestra: Variation II: Oboes [Lento],59866
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,22,Young Person's Guide to the Orchestra: Variation III: Clarinets [Moderato],37773
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,23,Young Person's Guide to the Orchestra: Variation IV: Bassoons [Allegroalla Marcia],56066
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,24,Young Person's Guide to the Orchestra: Variation V: Violins [Brilliantealla polacca],44426
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,25,Young Person's Guide to the Orchestra: Variation VI: Violas [Meno Mosso],66200
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,26,Young Person's Guide to the Orchestra: Variation VII: Cellos,73800
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,27,"Young Person's Guide to the Orchestra: Variation VIII: Doublebasses [Comminciando Lento, Ma Poco Accel.]",62133
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,28,Young Person's Guide to the Orchestra: Variation IX: Harp [Maestoso],45933
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,29,Young Person's Guide to the Orchestra: Variation X: French Horns [Il Stresso Tempo],39040
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,30,Young Person's Guide to the Orchestra: Variation Xi: Trumpets [Vivace],33960
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,31,Young Person's Guide to the Orchestra: Variation Xii: Trombones & Tuba [Allegro Pomposo],69466
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,32,Young Person's Guide to the Orchestra: Variation Xiii: Percussion [Moderato],115240
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,33,Young Person's Guide to the Orchestra: Fugue: Full Orchestra,187133
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,34,"The Nutcracker, op. 71: Ouverture",220400
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,35,"The Nutcracker, op. 71: Act I. No. 2. Marche",137600
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,36,"The Nutcracker, op. 71: Act II. No. 14. Pas de deux: Variation II (pour la danseuse). Danse de la fe Drage",136026
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,37,"The Nutcracker, op. 71: Act II. No. 12. Divertissement: Trpak (Danse russe)",74733
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,38,"The Nutcracker, op. 71: Act II. No. 12. Divertissement: Le Caf (Danse arabe)",221773
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,39,"The Nutcracker, op. 71: Act II. No. 12. Divertissement: Le Th (Danse chinoise)",73866
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,40,"The Nutcracker, op. 71: Act II. No. 12. Divertissement: Danse des mirlitons",139266
David Bowie,David Bowie Narrates Prokofievs Peter and the Wolf,89727a45-0cba-4147-93f9-6dac188f6187,1992-02-11,41,"The Nutcracker, op. 71: Act II. No. 13. Valse des fleurs",427866
David Bowie,The Rise and Fall of Ziggy Stardust and the Spiders From Mars,8a5ded05-91f6-4460-8659-e6ca7b2740f1,1996-04-24,1,Five Years,282400
David Bowie,The Rise and Fall of Ziggy Stardust and the Spiders From Mars,8a5ded05-91f6-4460-8659-e6ca7b2740f1,1996-04-24,2,Soul Love,213906
David Bowie,The Rise and Fall of Ziggy Stardust and the Spiders From Mars,8a5ded05-91f6-4460-8659-e6ca7b2740f1,1996-04-24,3,Moonage Daydream,277333
David Bowie,The Rise and Fall of Ziggy Stardust and the Spiders From Mars,8a5ded05-91f6-4460-8659-e6ca7b2740f1,1996-04-24,4,Starman,256466
David Bowie,The Rise and Fall of Ziggy Stardust and the Spiders From Mars,8a5ded05-91f6-4460-8659-e6ca7b2740f1,1996-04-24,5,It Aint Easy,179893
David Bowie,The Rise and Fall of Ziggy Stardust and the Spiders From Mars,8a5ded05-91f6-4460-8659-e6ca7b2740f1,1996-04-24,6,Lady Stardust,201106
David Bowie,The Rise and Fall of Ziggy Stardust and the Spiders From Mars,8a5ded05-91f6-4460-8659-e6ca7b2740f1,1996-04-24,7,Star,167160
David Bowie,The Rise and Fall of Ziggy Stardust and the Spiders From Mars,8a5ded05-91f6-4460-8659-e6ca7b2740f1,1996-04-24,8,Hang On to Yourself,158840
David Bowie,The Rise and Fall of Ziggy Stardust and the Spiders From Mars,8a5ded05-91f6-4460-8659-e6ca7b2740f1,1996-04-24,9,Ziggy Stardust,193266
David Bowie,The Rise and Fall of Ziggy Stardust and the Spiders From Mars,8a5ded05-91f6-4460-8659-e6ca7b2740f1,1996-04-24,10,Suffragette City,205466
David Bowie,The Rise and Fall of Ziggy Stardust and the Spiders From Mars,8a5ded05-91f6-4460-8659-e6ca7b2740f1,1996-04-24,11,Rock n Roll Suicide,182160
